,actorId,name,actorImgUrl,known,contentId
13,1972974,이사벨 메이,https://image.tmdb.org/t/p/w185/9AT39NSHNQ44VebDrqupxplmyLK.jpg,"['1883', '알렉사 & 케이티', '더 테러 라이브: 스쿨 어택']","[118357, 76874, 629017]"
14,1136406,톰 홀랜드,https://image.tmdb.org/t/p/w185/bBRlrpJm9XkNSg0YT5LCaxqoFMX.jpg,"['스파이더맨: 홈커밍', '스파이더맨: 노 웨이 홈', '스파이더맨: 파 프롬 홈']","[315635, 634649, 429617]"
15,6161,제니퍼 코넬리,https://image.tmdb.org/t/p/w185/opBts8lC3ZhK4BQwl8ztczehsFQ.jpg,"['뷰티풀 마인드', '레퀴엠', '노아']","[453, 641, 86834]"
16,1373737,플로렌스 퓨,https://image.tmdb.org/t/p/w185/f8e41Oon18FiEZr4zgyJDVUqOeh.jpg,"['미드소마', '블랙 위도우', '작은 아씨들']","[530385, 497698, 331482]"
17,1668004,벨라 램지,https://image.tmdb.org/t/p/w185/wbVOq34tJXME1rK6cHSlq6FjNV3.jpg,"['더 라스트 오브 어스', '왕좌의 게임', '꼴찌 마녀 밀드레드']","[100088, 1399, 69581]"
18,2948828,에이제이 라발,https://image.tmdb.org/t/p/w185/2JMxcjkUc5SPrj8P9GCFQev4pbm.jpg,"['Hugas', 'Us X Her', 'Kaliwaan']","[926612, 1041896, 957691]"
19,2359226,아야 아사히나,https://image.tmdb.org/t/p/w185/zF3la0KvayUV3uACYPiBgCRIQcI.jpg,"['아리스 인 보더랜드', '그랑블루', '런웨이 24']","[110316, 677602, 91414]"
20,6193,레오나르도 디카프리오,https://image.tmdb.org/t/p/w185/wo2hJpn04vbtmh0B9utCFdsQhxM.jpg,"['인셉션', '타이타닉', '셔터 아일랜드']","[27205, 597, 11324]"
21,3371806,롭 긴토,https://image.tmdb.org/t/p/w185/gYs7kSFwr89BOHG2rxEOet17C2y.jpg,"['X-Deal 2', 'Bula', 'High (School) On Sex']","[949977, 1014840, 203906]"
22,2919104,프란시스카 에스테베즈,https://image.tmdb.org/t/p/w185/oN1ACdeT7TiYPfn9bT5L3PNULvs.jpg,"['프라미싱 영 우먼', 'La nieta elegida', '라 프리메라 베스']","[582014, 135023, 219063]"
23,2524,톰 하디,https://image.tmdb.org/t/p/w185/4CR1D9VLWZcmGgh4b6kKuY2NOel.jpg,"['매드 맥스: 분노의 도로', '베놈', '베놈 2: 렛 데어 비 카니지']","[76341, 335983, 580489]"
24,1186625,바비 베이,https://image.tmdb.org/t/p/w185/b0vOz06sawC4MQ4pdg0JboXqqTk.jpg,"['?? ?? ???', '????', '??????? ?????? ?????']","[101736, 292139, 371811]"
25,34486,애슐리 존슨,https://image.tmdb.org/t/p/w185/8s36QwB7Zq3PrbY1W6a6ctTFFoe.jpg,"['어벤져스', '왓 위민 원트', '블라인드스팟']","[24428, 3981, 62710]"
26,543261,카렌 길런,https://image.tmdb.org/t/p/w185/kFLXcFdok3ShDxylr3WNreQphQm.jpg,"['가디언즈 오브 갤럭시', '쥬만지: 새로운 세계', '오큘러스']","[118340, 353486, 157547]"
27,3505950,에덴 댐브린,https://image.tmdb.org/t/p/w185/9u8byzr9LpFvuvYk7bep6l8U5Ow.jpg,['클로즈'],[901563]
28,3896,리암 니슨,https://image.tmdb.org/t/p/w185/bboldwqSC6tdw2iL6631c98l2Mn.jpg,"['쉰들러 리스트', '스타워즈 에피소드 1: 보이지 않는 위험', '테이큰']","[424, 1893, 8681]"
29,1892,맷 데이먼,https://image.tmdb.org/t/p/w185/At3JgvaNeEN4Z4ESKlhhes85Xo3.jpg,"['마션', '굿 윌 헌팅', '본 아이덴티티']","[286217, 489, 2501]"
30,135651,마이클 B. 조던,https://image.tmdb.org/t/p/w185/4vXkRCbrquoP5Lrb4px7tubDLMC.jpg,"['블랙 팬서', '크리드', '크리드 2']","[284054, 312221, 480530]"
31,1481740,로즈 반 긴켈,https://image.tmdb.org/t/p/w185/dT5SDLURXVNfXcW0w2A9NigbiYw.jpg,"['69 + 1', 'Diary ng Panget', 'Boy Bastos']","[861252, 269660, 939934]"
32,2963,니콜라스 케이지,https://image.tmdb.org/t/p/w185/ar33qcWbEgREn07ZpXv5Pbj8hbM.jpg,"['크루즈 패밀리', '내셔널 트레져', '고스트 라이더']","[49519, 2059, 1250]"
33,1992160,아담 데모스,https://image.tmdb.org/t/p/w185/wbBOnt8uvizAaxfvf7qzrROpic4.jpg,"['폴링 인 러브', '섹스/라이프', '퍼펙트 페어링']","[623195, 126280, 934761]"
34,2217743,에두아르도 스카르페타,https://image.tmdb.org/t/p/w185/glcOrvJ7BWtG1ILCskEIYuCMlFz.jpg,"['Carosello Carosone', '카프리 레볼루션', '웃음의 왕']","[790346, 537880, 668408]"
35,17419,브라이언 크랜스턴,https://image.tmdb.org/t/p/w185/7Jahy5LZX2Fo8fGJltMreAI49hC.jpg,"['브레이킹 배드', '개들의 섬', '아르고']","[1396, 399174, 68734]"
36,38673,채닝 테이텀,https://image.tmdb.org/t/p/w185/e5p1xrGtPfpJBQR9Pt3B6W4buZP.jpg,"['주피터 어센딩', '21 점프 스트리트', '화이트 하우스 다운']","[76757, 64688, 117251]"
37,10859,라이언 레이놀즈,https://image.tmdb.org/t/p/w185/52GxBTYdLLc3x3UVSplZdHqj4RR.jpg,"['데드풀', '데드풀 2', '프리 가이']","[293660, 383498, 550988]"
38,1137824,미아 고스,https://image.tmdb.org/t/p/w185/wQYG6PNKSdbBW5WCkS5CPVB5oQj.jpg,"['X', '더 큐어', '더 하우스']","[760104, 340837, 926899]"
39,190,클린트 이스트우드,https://image.tmdb.org/t/p/w185/dU35NnjZ4aGw5abIJe3WXVf3Eey.jpg,"['그랜 토리노', '석양의 무법자', '라스트 미션']","[13223, 429, 504172]"
40,8784,다니엘 크레이그,https://image.tmdb.org/t/p/w185/iFerDZUmC5Fu26i4qI8xnUVEHc7.jpg,"['007 스카이폴', '나이브스 아웃', '007 스펙터']","[37724, 546554, 206647]"
41,119592,오브리 플라자,https://image.tmdb.org/t/p/w185/2arI3oBAJhV1PX6X6MeaBtBcdHI.jpg,"['사탄의 인형', '오 마이 그랜파', '안전은 보장할 수 없음']","[533642, 291870, 84332]"
42,1344344,스톰레이드,https://image.tmdb.org/t/p/w185/wA8cntFil1AuwusEZXLH9o898m1.jpg,"['인비저블맨', '시간의 주름', '유포리아']","[570670, 407451, 85552]"
43,18897,재키 찬,https://image.tmdb.org/t/p/w185/nraZoTzwJQPHspAVsKfgl3RXKKa.jpg,"['러시 아워', '러시 아워 2', '러시 아워 3']","[2109, 5175, 5174]"
44,6384,키아누 리브스,https://image.tmdb.org/t/p/w185/4D0PpNI0kmP58hgrwGC3wCjxhnm.jpg,"['매트릭스', '존 윅', '존 윅: 리로드']","[603, 245891, 324552]"
45,1522703,한데 에르셀,https://image.tmdb.org/t/p/w185/g1YsnfuYed5xw6MbXuMbVgM5vlw.jpg,"['러브 이즈 인 더 에어', 'G?ne?in Kızları', 'A?k Laftan Anlamaz']","[104877, 64164, 67570]"
46,1674162,조나단 메이저스,https://image.tmdb.org/t/p/w185/6hI9NKqF7J6FtrQu9Afr7ZqipIL.jpg,"['더 하더 데이 폴', '러브크래프트 컨트리', 'Da 5 블러드']","[618162, 82816, 581859]"
47,2729190,베키 암스트롱,https://image.tmdb.org/t/p/w185/qV2xYw8lS0KQRrdKalvIgMgUOKi.jpg,"['???????????', '탄타입', '?????????']","[155513, 93975, 157430]"
48,2039,브렌든 글리슨,https://image.tmdb.org/t/p/w185/379TXtBPRrkBDrEBWPQ5v3up7kT.jpg,"['엣지 오브 투모로우', '해리 포터와 불의 잔', '킬러들의 도시']","[137113, 674, 8321]"
49,122158,사오리 하라,https://image.tmdb.org/t/p/w185/jIaYlo0zMRG2qLwH5yiDkifRlo7.jpg,"['옥보단 3D', '호니 하우스 오브 호러', '牙狼＜GARO＞']","[67308, 70000, 1941]"
50,1590797,새디 싱크,https://image.tmdb.org/t/p/w185/tEHNLdwPmxu3Ikkvq8I6FUfGdZL.jpg,"['기묘한 이야기', '피어 스트리트 파트 2: 1978', '더 웨일']","[66732, 591274, 785084]"
51,1620,미셸 여,https://image.tmdb.org/t/p/w185/6oxvfyrrM3YmhgFZSqc8ESqPZoC.jpg,"['에브리씽 에브리웨어 올앳원스', '와호장룡', '007 네버 다이']","[545611, 146, 714]"
52,8691,조 샐다나,https://image.tmdb.org/t/p/w185/vQBwmsSOAd0JDaEcZ5p43J9xzsY.jpg,"['아바타', '가디언즈 오브 갤럭시', '가디언즈 오브 갤럭시 Vol. 2']","[19995, 118340, 283995]"
53,23532,제이슨 베이트먼,https://image.tmdb.org/t/p/w185/8e6mt0vGjPo6eW52gqRuXy5YnfN.jpg,"['주토피아', '스트레스를 부르는 그 이름 직장상사', '게임 나이트']","[269149, 51540, 445571]"
54,1914924,마일즈 웨이,https://image.tmdb.org/t/p/w185/fT4v4LTDXGEFGHe7ZAaRTtqBFYM.jpg,"['하선생적연연불망', '누나의 첫사랑', '완미선생화차부다소저']","[128926, 98830, 110966]"
55,1003,장 르노,https://image.tmdb.org/t/p/w185/q7dYamebioHRuvb9EWeSw8yTEfS.jpg,"['레옹', '다빈치 코드', '고질라']","[101, 591, 929]"
56,18973,밀라 나이스,https://image.tmdb.org/t/p/w185/811vCRSr9s2MFwCIOo1jWHltu3R.jpg,"['블랙 스완', '19곰 테드', '배드 맘스']","[44214, 72105, 376659]"
57,3371804,크리스틴 버마스,https://image.tmdb.org/t/p/w185/zdFbplqeZbzgCJEJfnj1pPqVVH2.jpg,"['Scorpio Nights 3', 'Island of Desire', 'Relyebo']","[990485, 949983, 1027219]"
58,2472212,세 붐,https://image.tmdb.org/t/p/w185/6q8WnNGmI9aB05rFW7AQQcqyWGq.jpg,"['화끈한 미용실', '옆집 누나의 맛', '어린 이모 3']","[748501, 660039, 665142]"
59,131,제이크 질렌 할,https://image.tmdb.org/t/p/w185/rJdYHYNhlcOBwbPvDZVvt1xw7bi.jpg,"['도니 다코', '나이트 크롤러', '조디악']","[141, 242582, 1949]"
60,30084,안나 토브,https://image.tmdb.org/t/p/w185/muZIxj33R2EEJhm28c9hBd0AiRk.jpg,"['프린지', '마인드헌터', '퍼시픽']","[1705, 67744, 16997]"
61,118545,다코타 존슨,https://image.tmdb.org/t/p/w185/qRPULEOXibPEmSljRRvnYHxXGBq.jpg,"['그레이의 50가지 그림자', '50가지 그림자: 해방', '50가지 그림자: 심연']","[216015, 337167, 341174]"
62,3197,톰 시즈모어,https://image.tmdb.org/t/p/w185/cXikL7I0e2geGVvcM2RT8gQq3Nb.jpg,"['라이언 일병 구하기', '히트', '진주만']","[857, 949, 676]"
63,234352,마고 로비,https://image.tmdb.org/t/p/w185/euDPyqLnuwaWMHajcU3oZ9uZezR.jpg,"['버즈 오브 프레이: 할리 퀸의 황홀한 해방', '더 수어사이드 스쿼드', '더 울프 오브 월 스트리트']","[495764, 436969, 106646]"
64,2037,킬리언 머피,https://image.tmdb.org/t/p/w185/1txjjB7CFeiEUL60DKo0oG7u2v9.jpg,"['피키 블라인더스', '28일 후', '인셉션']","[60574, 170, 27205]"
65,17276,제라드 버틀러,https://image.tmdb.org/t/p/w185/hAKPWWvUyvcfqPcoBG45c8NRr6e.jpg,"['300', '백악관 최후의 날', '드래곤 길들이기']","[1271, 117263, 10191]"
66,1356210,밀리 바비 브라운,https://image.tmdb.org/t/p/w185/2685xGmq68G6tmnUbfgSR6rywEV.jpg,"['에놀라 홈즈', '기묘한 이야기', '고질라 VS. 콩']","[497582, 66732, 399566]"
67,2590519,한 유세,https://image.tmdb.org/t/p/w185/3VeE7R9ism39ZSftTeQ3hJdNI7F.jpg,"['비뇨기과 여의사들 2', '가슴 큰 울 엄마', '구멍동서']","[677115, 707610, 724109]"
68,2349944,유정,https://image.tmdb.org/t/p/w185/an05J38LZGz3sdDe0CxxXUIGHe9.jpg,"['가슴 큰 여자친구', '어린 형수 5', '배달노출: 알몸으로 유혹하기']","[587727, 652575, 694943]"
69,887,오웬 윌슨,https://image.tmdb.org/t/p/w185/ntN3DL1Us5G2PCvlfq112vLXRKa.jpg,"['카', '미드나잇 인 파리', '카 3: 새로운 도전']","[920, 59436, 260514]"
70,2374721,한 세안,https://image.tmdb.org/t/p/w185/x2aYtUJN3bHwvvyISrwNx5uJ41k.jpg,"['어린 처제 3', '딸의 친구 4']","[698009, 619433]"
71,16828,크리스 에반스,https://image.tmdb.org/t/p/w185/3bOGNsHlrswhyW79uvIHH1V43JI.jpg,"['캡틴 아메리카: 시빌 워', '퍼스트 어벤져', '캡틴 아메리카: 윈터 솔져']","[271110, 1771, 100402]"
72,64,게리 올드만,https://image.tmdb.org/t/p/w185/2v9FVVBUrrkW2m3QOcYkuhq9A6o.jpg,"['다크 나이트', '다크 나이트 라이즈', '다키스트 아워']","[155, 49026, 399404]"
73,22226,폴 러드,https://image.tmdb.org/t/p/w185/8eTtJ7XVXY0BnEeUaSiTAraTIXd.jpg,"['앤트맨', '앤트맨과 와스프', '어벤져스: 엔드게임']","[102899, 363088, 299534]"
74,36819,헤일리 밀스,https://image.tmdb.org/t/p/w185/ktiKpWhBy1O4F9DtB1YxUf3uGA1.jpg,"['페어런트 트랩', '폴리애나', '명탐정 디씨']","[19186, 31102, 20723]"
75,500,톰 크루즈,https://image.tmdb.org/t/p/w185/8qBylBsQf4llkGrWR3qAsOtOU8O.jpg,"['엣지 오브 투모로우', '오블리비언', '미션 임파서블: 고스트 프로토콜']","[137113, 75612, 56292]"
76,380,로버트 데니로,https://image.tmdb.org/t/p/w185/cT8htcckIuyI1Lqwt1CvD02ynTh.jpg,"['조커', '택시 드라이버', '인턴']","[475557, 103, 257211]"
77,1190668,티모시 샬라메,https://image.tmdb.org/t/p/w185/7ejM0s3hMZSnfibIX7OWXeQmRo.jpg,"['콜 미 바이 유어 네임', '듄', '더 킹: 헨리 5세']","[398818, 438631, 504949]"
78,6614,콜 하우저,https://image.tmdb.org/t/p/w185/1SNoIDILoXtAUJu4f7nDCPVQH5j.jpg,"['굿 윌 헌팅', '에이리언 2020', '분노의 질주 2']","[489, 2787, 584]"
79,78110,스콧 애드킨스,https://image.tmdb.org/t/p/w185/9NRr2a1riIn5CWn5McZLJlk4vxR.jpg,"['닥터 스트레인지', '보이카: 언디스퓨티드 파이널', '원샷']","[284052, 348893, 811592]"
80,65731,샘 워싱턴,https://image.tmdb.org/t/p/w185/blKKsHlJIL9PmUQZB8f3YmMBW5Y.jpg,"['아바타', '핵소 고지', '타이탄']","[19995, 324786, 18823]"
81,18082,티모시 올리펀트,https://image.tmdb.org/t/p/w185/sQ4ge2wu0kK7MtQjnLtp988vCLs.jpg,"['히트맨', '원스 어폰 어 타임 인… 할리우드', '크레이지']","[1620, 466272, 29427]"
82,86654,오스틴 버틀러,https://image.tmdb.org/t/p/w185/zyizc36OayhIn3STXR8HXP0nnVm.jpg,"['엘비스', '원스 어폰 어 타임 인… 할리우드', '샨나라 연대기']","[614934, 466272, 64122]"
83,1172108,맥케나 그레이스,https://image.tmdb.org/t/p/w185/4ZUnnSVv6w6aZ44On8ObgBOKsRo.jpg,"['애나벨 집으로', '어메이징 메리', '고스트 버스터즈 라이즈']","[521029, 400928, 425909]"
84,1974046,루디 판코우,https://image.tmdb.org/t/p/w185/drnXgJZ6BJUlBGUzGtpVHNXZLbL.jpg,"['언차티드', '아우터 뱅크스']","[335787, 100757]"
85,1231,줄리안 무어,https://image.tmdb.org/t/p/w185/3YF19rWusxWfEI59ZM33dFhasRq.jpg,"['쥬라기 공원 2: 잃어버린 세계', '칠드런 오브 맨', '킹스맨: 골든 서클']","[330, 9693, 343668]"
86,1245,스칼렛 요한슨,https://image.tmdb.org/t/p/w185/6bBCPmc55gzP7TR9Th4WbykrYd0.jpg,"['루시', '블랙 위도우', '캡틴 아메리카: 윈터 솔져']","[240832, 497698, 100402]"
87,192,모건 프리먼,https://image.tmdb.org/t/p/w185/jPsLqiYGSofU4s6BjrxnefMfabb.jpg,"['쇼생크 탈출', '세븐', '루시']","[278, 807, 240832]"
88,1105251,마놀로 카로,https://image.tmdb.org/t/p/w185/vqzcs9bYhoMG9Fu5amagwvDlYQs.jpg,"['007 어나더데이', '부활', '페리아: 가장 어두운 빛']","[36669, 335778, 119105]"
89,8984,빌 풀먼,https://image.tmdb.org/t/p/w185/nozp5ZCm4ikFb8Ih2J5ncpJFOfx.jpg,"['인디펜던스 데이', '스페이스볼', '로스트 하이웨이']","[602, 957, 638]"
90,26723,캐서린 위닉,https://image.tmdb.org/t/p/w185/vQSqH3ybDWZHZIqX4NZKhOCXAhQ.jpg,"['바이킹스', '마크맨', '폴라']","[44217, 634528, 483906]"
91,10912,에바 그린,https://image.tmdb.org/t/p/w185/vwjOWfUeDk5fQr8jraKlR1Yfxxq.jpg,"['미스 페레그린과 이상한 아이들의 집', '007 카지노 로얄', '300: 제국의 부활']","[283366, 36557, 53182]"
92,17521,켈리 라일리,https://image.tmdb.org/t/p/w185/gof8bWW9E7MH30GpvA97PwGiIuu.jpg,"['플라이트', '셜록 홈즈', '이든 레이크']","[87502, 10528, 13510]"
93,3967,케이트 베킨세일,https://image.tmdb.org/t/p/w185/CzTuSQ7jfqBF3x4SX7NQH79BKf.jpg,"['언더월드', '언더월드 4: 어웨이크닝', '언더월드 2: 에볼루션']","[277, 52520, 834]"
94,8891,존 트라볼타,https://image.tmdb.org/t/p/w185/ap8eEYfBKTLixmVVpRlq4NslDD5.jpg,"['펄프 픽션', '그리스', '볼트']","[680, 621, 13053]"
95,517,피어스 브로스넌,https://image.tmdb.org/t/p/w185/mciqKRUdKFGF8CUEMiimcA1sdDN.jpg,"['007 골든 아이', '007 어나더데이', '007 네버 다이']","[710, 36669, 714]"
96,941719,로라 라모스,https://image.tmdb.org/t/p/w185/xzDCQBTJXHBfBlVa5fBKqceG0dv.jpg,"['엔트레비아스', 'Vientos de La Habana']","[128015, 403662]"
97,19211,이안 소머헐더,https://image.tmdb.org/t/p/w185/x0pfPTV0ryFmhz4fju3Depx4NLp.jpg,"['뱀파이어 다이어리', '로스트', 'V-워']","[18165, 4607, 81559]"
98,169337,캐서린 라나사,https://image.tmdb.org/t/p/w185/a1T5Smn7sCEtV8NHvTa5WaxgOML.jpg,"['선거 캠페인', '프로즌 그라운드', '발렌타인 데이']","[77953, 199373, 32856]"
99,543530,데이브 바티스타,https://image.tmdb.org/t/p/w185/ymn6iQBJbQZN6BYI60YJDXVP4gF.jpg,"['가디언즈 오브 갤럭시', '가디언즈 오브 갤럭시 Vol. 2', '아미 오브 더 데드']","[118340, 283995, 503736]"
100,73457,크리스 프랫,https://image.tmdb.org/t/p/w185/83o3koL82jt30EJ0rz4Bnzrt2dd.jpg,"['가디언즈 오브 갤럭시', '가디언즈 오브 갤럭시 Vol. 2', '쥬라기 월드']","[118340, 283995, 135397]"
101,15250,호프 데이비스,https://image.tmdb.org/t/p/w185/t2cuZK3D4x2j2DaDbD5lu0SM2Lv.jpg,"['리얼 스틸', '캡틴 아메리카: 시빌 워', '그린랜드']","[39254, 271110, 524047]"
102,164945,사라 샤히,https://image.tmdb.org/t/p/w185/dFnYqsEZQMAuatj367fohnB1rFI.jpg,"['섹스/라이프', '블랙 아담', '불릿 투 더 헤드']","[126280, 436270, 70074]"
103,2050456,딜런 왕,https://image.tmdb.org/t/p/w185/lj0KGutrA0MSJxgsjNzvIGMDnFX.jpg,"['유성화원', '창란결', '장야']","[79818, 130368, 83612]"
104,10980,다니엘 래드클리프,https://image.tmdb.org/t/p/w185/iPg0J9UzAlPj1fLEJNllpW9IhGe.jpg,"['해리 포터와 마법사의 돌', '해리 포터와 비밀의 방', '해리 포터와 아즈카반의 죄수']","[671, 672, 673]"
105,5292,덴젤 워싱턴,https://image.tmdb.org/t/p/w185/cEU2Vrdo83izpGmOvbVAOz5jCof.jpg,"['더 이퀄라이저', '일라이', '플라이트']","[156022, 20504, 87502]"
106,1468490,강은혜,https://image.tmdb.org/t/p/w185/39GYBqGd7yHliYO1zfsdwtkPWZI.jpg,"['착한 처제', 'P.S. 걸']","[387844, 386861]"
107,109513,알렉산드라 다다리오스,https://image.tmdb.org/t/p/w185/lh5zibQXYH1MNqkuX8TmxyNYHhK.jpg,"['샌 안드레아스', '퍼시 잭슨과 번개도둑', '베이워치: SOS 해상 구조대']","[254128, 32657, 339846]"
108,524,나탈리 포트만의,https://image.tmdb.org/t/p/w185/xcbZjjES1CnvMZMepbS5EaTDUzH.jpg,"['블랙 스완', '브이 포 벤데타', '토르: 천둥의 신']","[44214, 752, 10195]"
109,2450028,제프 새터,https://image.tmdb.org/t/p/w185/hGLJsRax0pRI8ZP1yzRVyrRXPwl.jpg,"['킨포르쉐 더 시리즈 : 라 포르테', '???????????????']","[117067, 101422]"
110,1215399,테일러 셰리던,https://image.tmdb.org/t/p/w185/enrOQII7bCIf7U0WbdxiuXGfzrs.jpg,"['시카리오:  암살자의 도시', '윈드 리버', '로스트 인 더스트']","[273481, 395834, 338766]"
111,512991,리차드 매든,https://image.tmdb.org/t/p/w185/kC7X9LgAtJfpxUBRtVwaVTEXomH.jpg,"['이터널스', '신데렐라', '1917']","[524434, 150689, 530915]"
112,11701,안젤리나 졸리,https://image.tmdb.org/t/p/w185/k3W1XXddDOH2zibPkNotIh5amHo.jpg,"['말레피센트', '툼 레이더', '말레피센트 2']","[102651, 1995, 420809]"
113,4960,찰스 브론슨,https://image.tmdb.org/t/p/w185/w0C2Xa6PCQX83Iu2TxPjOCv8ufm.jpg,"['옛날 옛적 서부에서', '데스 위시', '대탈주']","[335, 13939, 5925]"
114,2001085,라비아 소이투르크,https://image.tmdb.org/t/p/w185/nwfktxktHS5lbR797oAtlQhjE5G.jpg,"['Duy Beni', 'G?lperi', 'Alparslan: B?y?k Sel?uklu']","[205588, 82345, 138171]"
115,1202534,새디 샌들러,https://image.tmdb.org/t/p/w185/nGHtlLj4m2TZcRCOyuRlrtITUTY.jpg,"['몬스터 호텔', '몬스터 호텔 2', '몬스터 호텔 3']","[76492, 159824, 400155]"
116,30614,라이언 고슬링,https://image.tmdb.org/t/p/w185/lyUyVARQKhGxaxy0FbPJCQRpiaW.jpg,"['라라랜드', '블레이드 러너 2049', '드라이브']","[313369, 335984, 64690]"
117,220448,폴 앤더슨,https://image.tmdb.org/t/p/w185/nds5rTBZvJ4rEsP4N6OaoEgQDkW.jpg,"['피키 블라인더스', '레버넌트: 죽음에서 돌아온 자', '셜록 홈즈: 그림자 게임']","[60574, 281957, 58574]"
118,3293,레이첼 와이즈,https://image.tmdb.org/t/p/w185/58czHc8QU1L4H0N45T0UML8efgS.jpg,"['미이라', '미이라 2', '콘스탄틴']","[564, 1734, 561]"
119,2231,사무엘 L. 잭슨,https://image.tmdb.org/t/p/w185/nCJJ3NVksYNxIzEHcyC1XziwPVj.jpg,"['헤이트풀8', '펄프 픽션', '캡틴 마블']","[273248, 680, 299537]"
120,2231,사무엘 L. 잭슨,https://image.tmdb.org/t/p/w185/nCJJ3NVksYNxIzEHcyC1XziwPVj.jpg,"['헤이트풀8', '펄프 픽션', '캡틴 마블']","[273248, 680, 299537]"
121,72466,콜린 파렐,https://image.tmdb.org/t/p/w185/3iHqlaeSAQwJ0KraRKD1A4vBaCS.jpg,"['더 랍스터', '토탈 리콜', '킬러들의 도시']","[254320, 64635, 8321]"
122,1244,조나단 리스 마이어스,https://image.tmdb.org/t/p/w185/RsrGA98aMmyjTTxTLhAaOqnfLz.jpg,"['매치 포인트', '미션 임파서블 3', '프롬 파리 위드 러브']","[116, 956, 26389]"
123,28782,모니카 벨루치,https://image.tmdb.org/t/p/w185/xExP6SjDuwO9i102ueQagM946zl.jpg,"['돌이킬 수 없는', '말레나', '007 스펙터']","[979, 10867, 206647]"
124,71070,아만다 사이 프리드,https://image.tmdb.org/t/p/w185/gtBUIpZ3dvLpOMIVORxE6sHSyZj.jpg,"['인 타임', '디어 존', '맘마 미아! 2']","[49530, 22971, 458423]"
125,1813,앤 해서웨이,https://image.tmdb.org/t/p/w185/tLelKoPNiyJCSEtQTz1FGv4TLGc.jpg,"['인터스텔라', '악마는 프라다를 입는다', '거울나라의 앨리스']","[157336, 350, 241259]"
126,2489904,시드니 미첼,https://image.tmdb.org/t/p/w185/wizvCDVEZUO1yWxOtlffLW1c9TH.jpg,"['BMF', 'The Bobby Debarge Story', 'Star']","[101591, 612137, 68780]"
127,56734,클로이 그레이스 모 레츠,https://image.tmdb.org/t/p/w185/bUm9QkEoKECS58PJpPomNmEVWh4.jpg,"['킥 애스: 영웅의 탄생', '제5침공', '캐리']","[23483, 299687, 133805]"
128,1158,알 파치노,https://image.tmdb.org/t/p/w185/fMDFeVf0pjopTJbyRSLFwNDm8Wr.jpg,"['대부 2', '스카페이스', '대부']","[240, 111, 238]"
